"_oexerccompta_id","_oreference_id","_otableauposte_id","SoldeDebit","SoldeCredit"
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9557","5a83ab67e4517c3f08de95d4",314178499,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de955c","5a83ab67e4517c3f08de95d4",3434178,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de955d","5a83ab67e4517c3f08de95d4",2322000,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9551","5a83ab67e4517c3f08de95d4",35280636,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9553","5a83ab67e4517c3f08de95d4",41358007,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9554","5a83ab67e4517c3f08de95d4",215138344,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9555","5a83ab67e4517c3f08de95d4",755100,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9556","5a83ab67e4517c3f08de95d4",12781345,0
"5a1e148074e45239e055feb9","5a83ab66e4517c3f08de9558","5a83ab67e4517c3f08de95d4",45198515,0
